image_id,split,valid,image_height,image_width,mask_height,mask_width,same_shape,foreground_fraction,connected_components,empty_mask,full_mask
cju2y40d8ulqo0993q0adtgtb,internal_train,True,529,617,529,617,True,0.13328717221263936,1,False,False
cju2y5zas8m7f0801d34g5owq,internal_train,True,479,586,479,586,True,0.2715661895159854,3,False,False
cju2y8s56ymqr083541ggdsml,internal_val,True,530,615,530,615,True,0.09281484890320602,1,False,False
cju2yb31a8e8u0878wdashg7o,internal_train,True,531,621,531,621,True,0.17197825025549582,1,False,False
cju2ycp1u8g2r0799jslnp7cz,internal_train,True,531,617,531,617,True,0.10197267014012887,1,False,False
cju2yg5ht8i4p087800js8hp4,internal_train,True,546,626,546,626,True,0.17343093541176607,1,False,False
cju2yi9tz8vky0801yqip0xyl,internal_train,True,528,616,528,616,True,0.26177562967335694,1,False,False
cju2yljr0yzhw0988ecf271ly,internal_train,True,1009,1220,1009,1220,True,0.2263773578774635,1,False,False
cju2yo1j1v0qz09934o0e683p,internal_train,True,546,626,546,626,True,0.3059573546793994,2,False,False
cju2ysg748ru80878sp6j0gm0,internal_train,True,547,572,547,572,True,0.30491811661829943,2,False,False
cju2yv4imv6cz099314jveiib,internal_train,True,529,621,529,621,True,0.11003351506351425,1,False,False
cju2yw4s7z7p20988lmf2gdgd,internal_train,True,530,571,530,571,True,0.07706770644020751,1,False,False
cju2yyhsp933j0855hp32e012,internal_train,True,435,593,435,593,True,0.1995503091624508,1,False,False
cju2z1nxlzaj40835wj81s1iy,internal_train,True,531,622,531,622,True,0.22076891868161147,1,False,False
cju2z2x3nvd3c099350zgty7w,internal_train,True,530,553,530,553,True,0.06556689071616227,1,False,False
cju2z45kuzf6d0988nz2c819m,internal_train,True,529,562,529,562,True,0.034473827607316564,1,False,False
cju2z6ez69g4u0801qwt088lw,internal_train,True,538,626,538,626,True,0.3060382198890697,2,False,False
cju2z9vlp9j0w0801oag91sy9,internal_train,True,531,622,531,622,True,0.0677814715909435,1,False,False
cju2zblxw9848087853csbrx1,internal_val,True,530,586,530,586,True,0.09250434670616266,1,False,False
cju2zdhsczmn50988z64qwg2q,internal_train,True,530,598,530,598,True,0.1396762794219726,2,False,False
cju2zdvjn9h7r08553cp4eed5,internal_train,True,415,401,415,401,True,0.061725205059640055,1,False,False
cju2zgbj9zmrw0835nnlzxj4c,internal_train,True,528,623,528,623,True,0.3102959774308089,1,False,False
cju2zi4l09f5807991s8do2b2,internal_train,True,530,622,530,622,True,0.1016107504701814,1,False,False
cju2zjcvj9qma0801dk71hhi0,internal_train,True,528,622,528,622,True,0.36877618630030207,2,False,False
cju2zkpdl9h7t0799ix60teqg,internal_train,True,528,611,528,611,True,0.04648675792292813,1,False,False
cju2zm0axztpe0988r8s9twjr,internal_train,True,528,623,528,623,True,0.07029463981711173,1,False,False
cju2zo0fwzv580988qlijd2xa,internal_train,True,530,616,530,616,True,0.08244302866944377,2,False,False
cju2zp89k9q1g0855k1x0f1xa,internal_train,True,530,622,530,622,True,0.026894376023782078,1,False,False
cju2zpw4q9vzr0801p0lysjdl,internal_val,True,546,605,546,605,True,0.03182575000756819,1,False,False
cju2zr3c3vwb00993jn06bbaz,internal_train,True,531,575,531,575,True,0.05145664455907639,1,False,False
cju2zrojo9kcd0878ld2epejq,internal_train,True,531,621,531,621,True,0.04314467583115745,1,False,False
cju2zwg05a0oy0801yr73ig7g,internal_train,True,531,599,531,599,True,0.11755625351731856,1,False,False
cju2zxja9w1eh09933609ho9z,internal_train,True,530,584,530,584,True,0.03777138795554407,1,False,False
cju2zy1e49pqk0878t6ncqn12,internal_train,True,529,622,529,622,True,0.03248257040220279,1,False,False
cju300m3s04fg0988uzupuf7z,internal_train,True,529,622,529,622,True,0.17215944662926472,1,False,False
cju302fqq9spc0878rrygyzzz,internal_val,True,528,592,528,592,True,0.22145654176904178,1,False,False
cju303j5r062k098835zxfds5,internal_train,True,546,626,546,626,True,0.08248194829664478,1,False,False
cju30525w04r10835ygp257sb,internal_train,True,530,622,530,622,True,0.09545895771400838,1,False,False
cju306x7w05nb0835cunv799x,internal_train,True,546,626,546,626,True,0.15900127561469415,1,False,False
cju30ajhw09sx0988qyahx9s8,internal_val,True,530,622,530,622,True,0.2827155250864527,3,False,False
cju30bmab08bi0835mvlr6e0r,internal_train,True,530,622,530,622,True,0.09775829642662137,1,False,False
cju30df2j09dd08351ayx2t6w,internal_val,True,530,622,530,622,True,0.11113571558575502,1,False,False
cju30ftgja7170855xl9bkdm0,internal_train,True,531,595,531,595,True,0.29333903052746524,1,False,False
cju30gxjq0djk0988jytm49rs,internal_train,True,530,622,530,622,True,0.08027664866832494,1,False,False
cju30ia8da2bq0799klnehml2,internal_train,True,531,571,531,571,True,0.4436199089053136,2,False,False
cju30j1rgadut0801vuyrsnt8,internal_val,True,530,570,530,570,True,0.02445878848063555,1,False,False
cju30k2z40ds308353kdew70n,internal_train,True,528,618,528,618,True,0.08732654212023144,1,False,False
cju30lncba3ny0878jwnous8n,internal_train,True,530,570,530,570,True,0.06883151274412447,1,False,False
cju30mm25a53s0799qa5wiqe8,internal_train,True,529,622,529,622,True,0.02465672657869304,1,False,False
cju30nyxe0gfb0835p256yoju,internal_train,True,530,622,530,622,True,0.5087120063095311,1,False,False
cju30ov1oah920801mi8thuyg,internal_train,True,530,571,530,571,True,0.03127911971714635,1,False,False
cju30qbm1ad3x0855znuhpz9u,internal_train,True,529,622,529,622,True,0.3077395316042524,2,False,False
cju30u1hbakn808019g15nb8b,internal_train,True,528,510,528,510,True,0.07102644087938205,1,False,False
cju30xqmh0ni00835ix3batv1,internal_train,True,529,622,529,622,True,0.20257842559218084,1,False,False
cju30ywtc0oar0835bp2en7ec,internal_train,True,1062,1348,1062,1348,True,0.1394749562719688,1,False,False
cju310f6val1v0855xo8tc3gu,internal_train,True,531,622,531,622,True,0.5764346830889967,1,False,False
cju3128yi0rpu0988o4oo5n8n,internal_train,True,531,622,531,622,True,0.04055322421445916,1,False,False
cju31rb7vb6110801p9rhacuw,internal_train,True,530,622,530,622,True,0.052278104713947705,1,False,False
cju31t8xd17bk0835rnb893jk,internal_train,True,529,622,529,622,True,0.005786565685422352,2,False,False
cju31ugmfb3dz0855xtqshki6,internal_train,True,544,612,544,612,True,0.08139898116109189,1,False,False
cju31w6goazci0799n014ly1q,internal_val,True,547,627,547,627,True,0.1259005915986576,1,False,False
cju31y80qbawn0801twwm2l5s,internal_train,True,495,569,495,569,True,0.18966821110933588,1,False,False
cju320gyvbch60801v2amdi2g,internal_train,True,503,616,503,616,True,0.2075340166791459,1,False,False
cju323ypb1fbb0988gx5rzudb,internal_train,True,530,604,530,604,True,0.3800074971885543,2,False,False
cju324q101fhe08350wae9cif,internal_train,True,530,618,530,618,True,0.09823838309824755,1,False,False
cju326h4v1gxw08352px40p7r,internal_train,True,528,616,528,616,True,0.38582251082251084,2,False,False
cju3280wv1ir009882jze27tc,internal_train,True,530,571,530,571,True,0.14636685060965535,1,False,False
cju32a52lb9rc0799xi40qs00,internal_train,True,529,621,529,621,True,0.35360979455661795,4,False,False
cju32csyfblyh080170aa3x5p,internal_train,True,547,626,547,626,True,0.12018795521315803,1,False,False
cju32fhnhbds40799broyoptc,internal_val,True,530,621,530,621,True,0.05101327742837177,1,False,False
cju32gzs6xo8x0993r8tedbpb,internal_train,True,547,626,547,626,True,0.13133793973518057,3,False,False
cju32jcdabepz0878d0cznmfe,internal_train,True,530,622,530,622,True,0.1412364254079961,1,False,False
cju32l161bi1v07990vm376in,internal_train,True,529,622,529,622,True,0.032160419161312674,2,False,False
cju32phw2bv130801yj7bkouq,internal_val,True,547,626,547,626,True,0.5619673969546349,2,False,False
cju32pzh9bpw10855q4vaxfhe,internal_train,True,546,621,546,621,True,0.055004040511286885,1,False,False
cju32qr9tbvsj08013pkpjenq,official_test,True,546,615,546,615,True,0.06668453497721791,1,False,False
cju32srle1xfq083575i3fl75,official_test,True,547,626,547,626,True,0.06323191850990882,1,False,False
cju32upim1z7u0988l883nqp6,official_test,True,479,570,479,570,True,0.1343039226458631,1,False,False
cju32zhbnc1oy0801iyv1ix6p,official_test,True,531,622,531,622,True,0.25251754561253714,1,False,False
cju330ofbc2l30801th5g3hw6,official_test,True,529,495,529,495,True,0.03978155849611426,1,False,False
cju33231uy4gi0993qc7b1jch,official_test,True,529,622,529,622,True,0.05771065955907828,1,False,False
cju334jzo261t0835yqudnfs1,official_test,True,528,623,528,623,True,0.20013132934481248,2,False,False
cju336l68y7if0993wf092166,official_test,True,530,583,530,583,True,0.22595876889219715,1,False,False
cju3381d8bz3h07991xtl7ra0,official_test,True,528,567,528,567,True,0.050110897333119554,1,False,False
cju33belnbyhm0878yxl42233,official_test,True,528,613,528,613,True,0.06691198279697463,2,False,False
cju33eqwbcch208012jikwdky,official_test,True,547,626,547,626,True,0.13928719533207562,1,False,False
cju33jon3ygbj0993pu22a4k6,official_test,True,547,626,547,626,True,0.04125611088072612,1,False,False
cju33mirdc8mj0799k33wzoes,official_test,True,547,626,547,626,True,0.16999491855079404,1,False,False
cju33o12x2jm50988944mxq0v,official_test,True,530,622,530,622,True,0.033564885033064366,1,False,False
cju33qpdvc9g0087825jhf3s9,official_test,True,531,622,531,622,True,0.034116300615837376,1,False,False
cju33w4sdcivk0855x879zht7,official_test,True,547,617,547,617,True,0.07566837235073288,1,False,False
cju33x0f22peh0988g0ln7w5v,official_test,True,528,597,528,597,True,0.02674356631643064,1,False,False
cju33yemn2qb20988wfjxximx,internal_train,True,511,622,511,622,True,0.042895526708238686,1,False,False
cju33za6l2qy70988jhrlp2ev,internal_train,True,546,626,546,626,True,0.05727100375662676,1,False,False
cju34aozyyy830993bn16u32n,internal_train,True,530,609,530,609,True,0.26566905226631965,1,False,False
cju34c1xfyz920993itxkkfad,internal_train,True,508,570,508,570,True,0.2574319657411245,1,False,False
cju34ds2531520988qjpqt6e3,internal_train,True,531,617,531,617,True,0.182069853827676,1,False,False
cju34eqjpcpm508788b3lhp97,internal_train,True,531,557,531,557,True,0.10004834886921124,1,False,False
cju34fojcctcf0799ebolbvkn,internal_train,True,547,626,547,626,True,0.027603366606117598,1,False,False
cju34i3qvcyog0855qiejxx5w,internal_train,True,529,622,529,622,True,0.28687871917529284,1,False,False
cju34m7h536wq0988xz7gx79v,internal_train,True,531,617,531,617,True,0.10324240676134751,2,False,False
cju34o6dbd2lo0855aqlcy1hs,internal_train,True,476,623,476,623,True,0.046464653277041155,2,False,False
cju34ouumcznz07996gg1xq7v,internal_train,True,547,626,547,626,True,0.17591451483841575,1,False,False
cju34repocy5208780gswillm,internal_train,True,529,622,529,622,True,0.22410177547882007,2,False,False
cju34sh43d8zm08019xbwhc0o,internal_train,True,530,620,530,620,True,0.11721241631162507,1,False,False
cju34uhepd3dd0799hs8782ad,internal_train,True,546,626,546,626,True,0.02481889782209271,1,False,False
cju34xspwzenf0993cyzajv9n,internal_train,True,547,626,547,626,True,0.1890503530731086,2,False,False
cju34ymm8d6700799uop0cw33,internal_train,True,531,621,531,621,True,0.04826065728382931,1,False,False
cju34zivp3fq80988opxbaqyn,internal_val,True,528,580,528,580,True,0.07259012539184953,1,False,False
cju3518w2d838079939fqztbc,internal_train,True,529,623,529,623,True,0.17030224506701216,2,False,False
cju3521y5d5mq0878t3ezsu4p,internal_train,True,530,622,530,622,True,0.0610477461627131,1,False,False
cju353d1eda8c07992afde611,internal_train,True,528,622,528,622,True,0.09158506284712073,2,False,False
cju35740hzm0g0993zl5ic246,internal_train,True,474,557,474,557,True,0.043735654387200874,1,False,False
cju357rxxdaz30878y2esjpjt,internal_train,True,531,558,531,558,True,0.03337180811210336,1,False,False
cju358pwtdby20878cg7nm0np,internal_val,True,528,581,528,581,True,0.04468197465185417,1,False,False
cju35a77vdj4n08556jj2lgmc,internal_val,True,530,570,530,570,True,0.27125786163522014,1,False,False
cju35atpxdjot0855q46aqrd0,internal_train,True,546,626,546,626,True,0.07924610001287317,2,False,False
cju35c4wzdhow0799h6eq4sgs,internal_train,True,531,599,531,599,True,0.12211815675215126,2,False,False
cju35eg0tdmjt085525sb4bua,internal_train,True,528,599,528,599,True,0.07698436788587039,1,False,False
cju35fxqyzt5p0993vusm54qz,internal_train,True,531,613,531,613,True,0.1591966894314338,1,False,False
cju35i2e63uxr0835h7zgkg9k,internal_train,True,531,614,531,614,True,0.1724728095842765,1,False,False
cju35k2fr3vc50988c85qkrwg,internal_train,True,530,570,530,570,True,0.06522343594836147,2,False,False
cju35ldepdtlm0801yv79y8vu,internal_train,True,547,626,547,626,True,0.04923457020868986,1,False,False
cju35mdz73x890835eynq1h9v,internal_train,True,529,570,529,570,True,0.14063277285842204,1,False,False
cju35oyvd3y850988km12hdz1,internal_train,True,506,590,506,590,True,0.0889997990219066,1,False,False
cju3tp94kfstl08181awh6z49,internal_val,True,530,593,530,593,True,0.6082089789684686,1,False,False
cju3tsh4lfsok0987w6x3a0v1,internal_train,True,530,622,530,622,True,0.3726809440029121,1,False,False
cju3ttznuftyf09875t11850w,internal_train,True,547,626,547,626,True,0.10136907091249978,1,False,False
cju3tvffffx5f0818t5ov22al,internal_train,True,530,622,530,622,True,0.22772856882848996,1,False,False
cju3tx1qyg0c907552fglumhc,internal_train,True,529,622,529,622,True,0.07843774883144196,1,False,False
cju3u1c8tfyqx08503iedc3mx,internal_train,True,528,622,528,622,True,0.15233727954789048,1,False,False
cju3u39fog1bo0871lxjrabks,internal_val,True,1010,1205,1010,1205,True,0.08679347602810074,2,False,False
cju3u4lxmg59o0755rz42b9en,internal_train,True,528,622,528,622,True,0.13381503946214557,1,False,False
cju3u815rg4ek0850vvhtcvcm,internal_train,True,546,595,546,595,True,0.44836703912334164,1,False,False
cju3ua8u0g9rg0801uayhdxhu,internal_train,True,530,622,530,622,True,0.1408299460049748,1,False,False
cju3uhb79gcgr0871orbrbi3x,internal_train,True,531,622,531,622,True,0.04604247279597435,10,False,False
cju3ul8dogf1z09872y2ecowp,internal_train,True,531,609,531,609,True,0.04753555425676992,1,False,False
cju3umoh1geet0817cmpef5am,internal_train,True,531,599,531,599,True,0.10733205688073971,2,False,False
cju3uwz6ogsp10801h2r3bj5l,internal_train,True,531,622,531,622,True,0.06885933838356313,1,False,False
cju3uz4o6gr9z0850lhxyxvsj,internal_train,True,1070,1348,1070,1348,True,0.20677223439363265,1,False,False
cju3v0fl3gwce0755qkjhzmd4,internal_train,True,530,621,530,621,True,0.21811442287242122,1,False,False
cju3v11mrgwwb0755u242ygye,internal_train,True,530,622,530,622,True,0.07410362191348663,1,False,False
cju3v3ac9gyz30755hfqwyp1i,internal_train,True,530,578,530,578,True,0.07346086048181759,1,False,False
cju3v56bwgy8v0871w14pz8fx,internal_train,True,531,570,531,570,True,0.15872402286318432,2,False,False
cju3v664kh0px0818y4y7wolf,internal_val,True,531,621,531,621,True,0.061267441190474024,1,False,False
cju3v72v5h1qz0818fggilwtq,internal_train,True,529,622,529,622,True,0.035719278624353416,1,False,False
cju3wstckialg0871xs0vevsj,internal_train,True,529,564,529,564,True,0.3305447183901111,1,False,False
cju3x2s11ibzi0817kk284k0j,internal_train,True,530,622,530,622,True,0.10052174968149002,1,False,False
cju3x4blzieu30850x10uuvbm,internal_train,True,1011,1210,1011,1210,True,0.07066401811478693,2,False,False
cju3x5u2tiihx0818914gzxy1,internal_train,True,530,622,530,622,True,0.24017169204635078,2,False,False
cju3x7xsaijq80818f0psavav,internal_train,True,531,590,531,590,True,0.12544926425995084,1,False,False
cju3x9lttikfb0818a0g104zn,internal_val,True,530,622,530,622,True,0.05375538433537584,1,False,False
cju3xeexgii1j0817zs68tb4g,internal_train,True,528,622,528,622,True,0.3385614586378252,1,False,False
cju3xga12iixg0817dijbvjxw,internal_train,True,530,622,530,622,True,0.29098768428077415,1,False,False
cju3xhpvvimda0987ygrpzni2,internal_train,True,530,622,530,622,True,0.08816962931505187,1,False,False
cju3xiic0ilzp0850lusrb42j,internal_train,True,530,571,530,571,True,0.028113537983676436,1,False,False
cju3xjqtpikx50817tppy6g84,internal_train,True,530,622,530,622,True,0.1468543347691561,1,False,False
cju3xl264ingx0850rcf0rshj,internal_train,True,531,622,531,622,True,0.10170399840136611,1,False,False
cju3xtufwiv9c0818djsc4cqd,internal_train,True,530,615,530,615,True,0.05517103850283786,1,False,False
cju3xuj20ivgp0818mij8bjrd,internal_train,True,527,622,527,622,True,0.02981140594397701,1,False,False
cju3xvoo2iqlc0817eku2r3wl,internal_train,True,530,446,530,446,True,0.0510914628987224,2,False,False
cju3xwpgviwlx0871rwm15q7v,internal_train,True,547,626,547,626,True,0.0702086898622168,1,False,False
cju3xzvnzj0hd0755xprz39nj,internal_train,True,513,625,513,625,True,0.3549785575048733,2,False,False
cju3y0pjrj1c30755nxekxccj,internal_train,True,531,570,531,570,True,0.03810420590081607,1,False,False
cju3y21quj0ir0818kgjagr15,internal_train,True,546,626,546,626,True,0.2618959847394352,1,False,False
cju3y54kwj3nr0801biidlb4e,internal_train,True,546,620,546,620,True,0.5798209854661468,2,False,False
cju3y79ofj3va0871uqfb1mzo,internal_train,True,530,598,530,598,True,0.1081245661639427,1,False,False
cju3y9difj6th0801kd1rqm3w,internal_train,True,529,597,529,597,True,0.09960641265559049,2,False,False
cju3ya7goj6at0818v2l5ay7f,internal_train,True,547,626,547,626,True,0.033771194607823095,2,False,False
cju3yb47cj1xq0817zfotbni4,internal_train,True,547,626,547,626,True,0.12916518214367068,1,False,False
cju3yht87j83m08507yk1u1fg,internal_train,True,530,570,530,570,True,0.4302350215160543,1,False,False
cju3ykamdj9u208503pygyuc8,internal_train,True,1010,1220,1010,1220,True,0.016681545203700698,2,False,False
cju40jl7skiuo0817p0smlgg8,internal_train,True,506,601,506,601,True,0.316685629352923,1,False,False
cju40m0rjkpw80871z6n6yg1u,internal_val,True,528,586,528,586,True,0.2146841710621574,2,False,False
cju40poe4kt9s0755f9cnm3h5,internal_train,True,1070,1348,1070,1348,True,0.27798469175517904,1,False,False
cju40r6jrksyk0871wg98zgho,internal_val,True,528,622,528,622,True,0.16687067621553153,1,False,False
cju40sdwukv3k0755y99ug1k8,internal_train,True,528,615,528,615,True,0.10149667405764967,1,False,False
cju40taxlkrho0987smigg0x0,internal_train,True,393,622,393,622,True,0.10184662461238883,1,False,False
cju40u30gkuzc0871rq7t666d,internal_train,True,546,626,546,626,True,0.0663056325995623,1,False,False
cju40w3hbkwpn08015rbs3wko,internal_train,True,528,621,528,621,True,0.06796223100570926,1,False,False
cju40wto5kxwi0755it190f2k,internal_train,True,1070,1348,1070,1348,True,0.05269350231564935,1,False,False
cju410dnfl0960755y8lu8d79,internal_train,True,546,626,546,626,True,0.20934124448501445,1,False,False
cju412uwlkva50850d1ps1ww7,internal_train,True,547,616,547,616,True,0.40649706783161993,1,False,False
cju414lf2l1lt0801rl3hjllj,internal_train,True,528,610,528,610,True,0.1457836562344759,4,False,False
cju418rckl3ur08012psrx1r1,internal_train,True,530,622,530,622,True,0.13591882545653097,1,False,False
cju41kd7yl4nm0850gil5qqwh,internal_train,True,531,535,531,535,True,0.0757625358607459,1,False,False
cju41lojblbs307555jdci937,internal_train,True,547,626,547,626,True,0.059648620707781624,1,False,False
cju41nz76lcxu0755cya2qefx,internal_train,True,514,586,514,586,True,0.18346701903029175,1,False,False
cju41p90plcsx08018cnzpndc,internal_train,True,529,622,529,622,True,0.02438016277755153,1,False,False
cju41r6v2lcww0871ps8k8pf5,internal_train,True,529,594,529,594,True,0.19191600949634977,1,False,False
cju41s6nbleqy0755e2mslg0b,internal_train,True,530,561,530,561,True,0.09108061749571184,1,False,False
cju41z76wlgbz0801qdetlvby,internal_train,True,421,592,421,592,True,0.10383096873595686,1,False,False
cju422cm8lfxn0818ojicxejb,internal_train,True,531,571,531,571,True,0.09888489813687949,2,False,False
cju424hy5lckr085073fva1ok,internal_train,True,530,576,530,576,True,0.11080974842767295,1,False,False
cju426tomlhll0818fc0i7nvh,internal_train,True,528,611,528,611,True,0.05626022913256956,1,False,False
cju428k5fldt108177s6g6f45,internal_train,True,530,622,530,622,True,0.21351089000788692,1,False,False
cju42dwedlmk60871jbgu4ehi,internal_train,True,531,621,531,621,True,0.161949470964455,1,False,False
cju42g865lorv07552ytz6xxa,internal_train,True,527,599,527,599,True,0.2161540581551162,1,False,False
cju42m60jlpcm08186kqppzqv,internal_train,True,547,626,547,626,True,0.07963565425118713,2,False,False
cju42nm68lpyo0818xvvqmupq,internal_train,True,530,504,530,504,True,0.16531521413596886,1,False,False
cju42py9mlqyd0818u3d1d7ga,internal_train,True,433,545,433,545,True,0.10489226010127763,2,False,False
cju42qet0lsq90871e50xbnuv,internal_train,True,531,598,531,598,True,0.07518785153272994,1,False,False
cju42romflni20817etb9a0fl,internal_train,True,528,622,528,622,True,0.09280912014030986,1,False,False
cju42tauqlo5p08171l3cuo4b,internal_train,True,547,627,547,627,True,0.05676606340514741,1,False,False
cju42u5bjlvi10801dc13sskp,internal_train,True,528,541,528,541,True,0.12156920405534084,1,False,False
cju42wamblrqn098798r2yyok,internal_val,True,547,621,547,621,True,0.2278950916579086,1,False,False
cju42xpi8lw4w0871ve317a1p,internal_val,True,530,465,530,465,True,0.0876648407384865,1,False,False
cju430pm2lz0y0755jkhcc3d1,internal_train,True,547,626,547,626,True,0.2251695276588537,3,False,False
cju439oazm2fu0871ma0vvrft,internal_train,True,531,622,531,622,True,0.16822896797282322,1,False,False
cju43b8daly4408170e5ev06g,internal_train,True,531,600,531,600,True,0.1935310734463277,1,False,False
cju43c92lm5cj0755lorsorfg,internal_train,True,529,591,529,591,True,0.043254360460467184,3,False,False
cju43eigtm6ev0801mv0m96t1,internal_train,True,528,619,528,619,True,0.41169163362216676,2,False,False
cju43gfosm63n08714rpih8pe,internal_train,True,530,622,530,622,True,0.2666019535278772,1,False,False
cju43h43am1dy08176gwfhmnt,internal_train,True,530,594,530,594,True,0.027844482561463695,1,False,False
cju43in5fm22c08175rxziqrk,internal_train,True,530,616,530,616,True,0.2873499142367067,2,False,False
cju43jcqim2cp08172dvjvyui,internal_train,True,547,626,547,626,True,0.030091524493169246,1,False,False
cju43kj2pm34f0850l28ahpni,internal_val,True,528,622,528,622,True,0.012155315209977589,1,False,False
cju43lcnum9y10755bjs7z87f,internal_train,True,528,590,528,590,True,0.040260657421674374,1,False,False
cju43mkj9m8wb0871qiadahub,internal_train,True,547,626,547,626,True,0.10031481622092038,1,False,False
cju43o6n7m9nk087191ijwqq9,internal_train,True,530,618,530,618,True,0.0793887769432741,1,False,False
cju45jpvfn6c809873pv1i34s,internal_val,True,530,593,530,593,True,0.1278914378440294,1,False,False
cju45lbgznahl08180xz1h7u6,internal_train,True,527,622,527,622,True,0.09497733332519814,1,False,False
cju45n0oxn5vu08500yfrt9jn,internal_train,True,530,622,530,622,True,0.09652672450403446,1,False,False
cju45ofd9ne1j0801ri8dup7t,internal_train,True,530,622,530,622,True,0.5786507310562398,2,False,False
cju45pm27n80u08174kyow1gj,internal_train,True,547,626,547,626,True,0.13234546845705009,1,False,False
cju45qbf3n9sa0987oonbkly9,internal_train,True,531,621,531,621,True,0.0831779130313479,1,False,False
cju45rj7ln8980850a7821fov,internal_train,True,546,585,546,585,True,0.10710372248833787,2,False,False
cju45t5ddnbio0987qtqzx762,internal_train,True,530,618,530,618,True,0.12142639066984186,1,False,False
cju45ty6zn9oz0850qy4qnck1,internal_train,True,531,551,531,551,True,0.11451529661871414,1,False,False
cju45v0pungu40871acnwtmu5,internal_train,True,530,606,530,606,True,0.14370135126720218,1,False,False
cju5b9oyda4yr0850g9viziyv,internal_train,True,528,622,528,622,True,0.07229245834551301,1,False,False
cju5bbtwsa8cl0987wgfsqpao,internal_train,True,531,595,531,595,True,0.10076120843817753,1,False,False
cju5bdwa3aatx0818b79i18zf,internal_train,True,530,622,530,622,True,0.07178001577382757,1,False,False
cju5bf6hxa6m50817rbwettgu,internal_train,True,531,622,531,622,True,0.0869136071599421,1,False,False
cju5bhv81abur0850ean02atv,internal_train,True,531,611,531,611,True,0.16427023711553101,1,False,False
cju5bj926aiec07559rshy4wa,internal_train,True,529,612,529,612,True,0.04036472812187257,1,False,False
cju5bmhdcafs909878qfzrqzi,internal_train,True,528,561,528,561,True,0.15128220709771512,1,False,False
cju5boicjagt20871b1fotkh4,internal_train,True,529,622,529,622,True,0.31651055501188313,2,False,False
cju5buy2bal250818ipl6fqwv,internal_train,True,430,569,430,569,True,0.15963951444803204,1,False,False
cju5bwhapakm90987c1v4z46a,internal_train,True,529,622,529,622,True,0.0340295041910053,1,False,False
cju5bycdkalkb09875f7bfrvx,internal_train,True,530,603,530,603,True,0.2525704809286899,1,False,False
cju5c5xc7algd0817pb1ej5yo,internal_train,True,528,599,528,599,True,0.15369365609348914,1,False,False
cju5c7oijaqmq09878qwgqv8n,internal_train,True,546,547,546,547,True,0.13642847098057337,1,False,False
cju5ca9hcatkc0801jzwe7tfx,internal_train,True,546,626,546,626,True,0.1581177076384744,1,False,False
cju5ccpvqash50850kb4bs22k,internal_train,True,482,592,482,592,True,0.16081291353594257,1,False,False
cju5cetivauok0987ok3e5bre,internal_val,True,529,623,529,623,True,0.13677643696122488,1,False,False
cju5chrxxawka0871qcj171yz,internal_train,True,528,601,528,601,True,0.15216747340291434,1,False,False
cju5cjh3xattc0817j2vbulzi,internal_train,True,528,617,528,617,True,0.06480833456117087,2,False,False
cju5cky5xb0ay0801oxet697t,internal_train,True,528,622,528,622,True,0.0545649420247491,1,False,False
cju5clr68b48r0755cmuvponm,internal_train,True,526,601,526,601,True,0.08560194352884609,1,False,False
cju5cu8qkb84x08186jwo8yin,internal_train,True,530,622,530,622,True,0.0399987866286477,1,False,False
cju5ddda9bkkt0850enzwatb1,internal_train,True,530,618,530,618,True,0.03431031324418392,1,False,False
cju5eftctcdbj08712gdp989f,internal_train,True,530,605,530,605,True,0.26764072976765946,1,False,False
cju5ekty5ckzf07550c9u3ckk,internal_train,True,546,625,546,625,True,0.1498080586080586,1,False,False
cju5enq1tcn1i0755hnkon787,internal_train,True,547,626,547,626,True,0.1447424522957053,1,False,False
cju5eq8c8ck690850vix98hv3,internal_train,True,530,622,530,622,True,0.30914578656797914,1,False,False
cju5es375cnzy0801nkq35ffs,internal_train,True,528,621,528,621,True,0.0647843165959108,1,False,False
cju5ew4h9cqaf0818rrczkmqh,internal_train,True,530,570,530,570,True,0.2424627606752731,1,False,False
cju5eyfe9cpk90987laa7tsl3,internal_train,True,530,622,530,622,True,0.27258994115148943,1,False,False
cju5f0dezct4q08183ydw11dx,internal_train,True,546,626,546,626,True,0.10140844246275556,1,False,False
cju5f26ebcuai0818xlwh6116,internal_val,True,546,598,546,598,True,0.07841155500018376,1,False,False
cju5f8hxdcxxn08188obby0ea,internal_train,True,520,615,520,615,True,0.1296998123827392,1,False,False
cju5fb86jd1jp0755b1ukbhq5,internal_train,True,424,560,424,560,True,0.2928360849056604,1,False,False
cju5fi0yxd3ei0801v7u0yudn,internal_train,True,547,626,547,626,True,0.02073172868565688,1,False,False
cju5fs6j6d8350801vglraq4u,internal_val,True,547,626,547,626,True,0.22728387778822623,1,False,False
cju5ft6mcd5q40987rhjgbrr6,internal_train,True,530,622,530,622,True,0.1329642662136747,1,False,False
cju5fu081d8gc0818l3yylujk,internal_train,True,531,570,531,570,True,0.0557306637592097,1,False,False
cju5fw37edaae0801vkwvocn7,internal_train,True,530,559,530,559,True,0.09255408917541431,1,False,False
cju5fydrud94708507vo6oy21,internal_train,True,546,626,546,626,True,0.3391906283280085,1,False,False
cju5g163vd6mt0817uccuga6u,internal_val,True,547,545,547,545,True,0.04649212552203009,1,False,False
cju5gucasds9d0801019axylx,internal_train,True,546,626,546,626,True,0.020892579199288466,1,False,False
